FechaContable,FechaTransaccion,HoraTransaccion,Empresa,Paradero,StrParadero,Linea,StrLinea,Bus,TipoValidacion,RutaSae,StrRutaSae,Cenefa
2020-11-15,2020-11-15,05:55:43,105,45643,089B09|Br. Carvajal,383,806,502101,Viaje Inicial,3122,,089B09
2020-11-15,2020-11-15,05:55:45,105,37919,130A04_GM|130A04 - Uniminuto,385,539,507012,Transbordo,4362,,130A04
2020-11-15,2020-11-15,05:55:49,105,3174,113A12CEEE|113A12,385,539,507053,Transbordo,4361,,113A12
2020-11-15,2020-11-15,05:55:53,105,51298,099C09_TM|099C09_Carvajal,1030,740,504363,Transbordo,4509,,099C09
2020-11-15,2020-11-15,05:55:53,105,52444,111A05_TM|111A05_Unidad Mï¿½ca Emaï¿½s Hospital Engativ,1083,402,507030,Transbordo,4788,,111A05
2020-11-15,2020-11-15,05:55:54,105,52765,204B05_TM|204B05_Br. San Antonio Engativ,1030,740,504368,Transbordo,4509,,204B05
2020-11-15,2020-11-15,05:55:56,105,30609,050A10|050A10_MC,154,802,504305,Viaje Inicial,3852,,050A10
2020-11-15,2020-11-15,05:55:56,105,48148,638B08_GM,538,576.,502117,Viaje Inicial,3596,,638B08
2020-11-15,2020-11-15,05:55:57,105,44623,082A06_GM|Br. Belen Fontibon_082A06,725,T16,500052,Transbordo,4184,,082A06
2020-11-15,2020-11-15,05:55:58,105,46992,091B10_TZ|091B10_Br. Fï¿½ma,281,577,504366,Transbordo,4177,,091B10
2020-11-15,2020-11-15,05:56:02,105,34319,293A12_GM|293A12 - IED Colombia Viva,938,614,504271,Transbordo,4067,,293A12
2020-11-15,2020-11-15,05:56:07,105,36964,120A01_ce|120A01,195,C25,507068,Viaje Inicial,4679,,120A01
2020-11-15,2020-11-15,05:56:08,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,502100,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:56:10,105,30980,034A12_GM|034A12 - Br. El Recuerdo,117,674,507025,Transbordo,4192,,034A12
2020-11-15,2020-11-15,05:56:12,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,502100,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:56:17,105,45004,178C05_GM|Br. Santa Helenita - 178C05,8,128,504188,Transbordo,3791,,178C05
2020-11-15,2020-11-15,05:56:18,105,44723,023A06_GM|023A06,938,614,504302,Transbordo,4067,,023A06
2020-11-15,2020-11-15,05:56:19,105,44990,173B05_GM|Br. ï¿½amos-173B05,118,403A,502109,Transbordo,3128,,173B05
2020-11-15,2020-11-15,05:56:20,105,48660,042B12_GM|Br. Gran Yomasa-042B12,154,802,504224,Transbordo,3853,,042B12
2020-11-15,2020-11-15,05:56:23,105,34319,293A12_GM|293A12 - IED Colombia Viva,938,614,504271,Transbordo,4067,,293A12
2020-11-15,2020-11-15,05:56:26,105,42899,054A06_GM|054A06,658,TC6,504388,Transbordo,2348,,054A06
2020-11-15,2020-11-15,05:56:28,105,45004,178C05_GM|Br. Santa Helenita - 178C05,103,37,502147,Transbordo,2815,,178C05
2020-11-15,2020-11-15,05:56:29,105,3174,113A12CEEE|113A12,385,539,507053,Transbordo,4361,,113A12
2020-11-15,2020-11-15,05:56:31,105,45004,178C05_GM|Br. Santa Helenita - 178C05,103,37,502147,Transbordo,2815,,178C05
2020-11-15,2020-11-15,05:56:31,105,45643,089B09|Br. Carvajal,383,806,502101,Transbordo,3122,,089B09
2020-11-15,2020-11-15,05:56:33,105,3174,113A12CEEE|113A12,385,539,507053,Transbordo,4361,,113A12
2020-11-15,2020-11-15,05:56:38,105,42899,054A06_GM|054A06,658,TC6,504388,Transbordo,2348,,054A06
2020-11-15,2020-11-15,05:56:43,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502101,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,05:56:45,105,34362,112A06_GM|112A06 - Pl. Fundacional  Fontib,74,12,502003,Transbordo,4180,,112A06
2020-11-15,2020-11-15,05:56:54,105,30981,032A12_GM|032A12 - Br. Barranquillita,117,674,507025,Transbordo,4192,,032A12
2020-11-15,2020-11-15,05:56:54,105,44670,090A06_GM|Br. Atahualpa_090A06,725,T16,500052,Transbordo,4184,,090A06
2020-11-15,2020-11-15,05:56:55,105,2766,377A05_GM|Aeropuerto Internacional Eldorado_377A05,281,577,504360,Transbordo,4178,,377A05
2020-11-15,2020-11-15,05:56:56,105,52346,044A05_TM|044A05_Av. Gonzalo Ariza,1103,SE10,502055,Transbordo,4885,,044A05
2020-11-15,2020-11-15,05:56:57,105,55894,487A13_TM|487A13_Br. San Jacinto,1030,740,504355,Transbordo,4509,,487A13
2020-11-15,2020-11-15,05:56:57,105,29278,195A05_GC|195A05 - IED Antonio Nariï¿½ede A,945,466_GM,507092,Transbordo,4369,,195A05
2020-11-15,2020-11-15,05:56:58,105,44670,090A06_GM|Br. Atahualpa_090A06,725,T16,500052,Transbordo,4184,,090A06
2020-11-15,2020-11-15,05:57:00,105,29278,195A05_GC|195A05 - IED Antonio Nariï¿½ede A,945,466_GM,507092,Transbordo,4369,,195A05
2020-11-15,2020-11-15,05:57:02,105,28121,337A00_GM|Br. Quinta Mï¿½tis - 337A00,8,128,504199,Transbordo,3791,,337A00
2020-11-15,2020-11-15,05:57:03,105,48659,040B12_GM|IED Miguel de Cervantes-040B12,154,802,504224,Transbordo,3853,,040B12
2020-11-15,2020-11-15,05:57:03,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,502100,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:57:04,105,53084,411A05_TM|411A05_Br. Viï¿½el Mar,1030,740,504368,Transbordo,4509,,411A05
2020-11-15,2020-11-15,05:57:05,105,51293,098C09_TM|098C09_Floralia,1030,740,504363,Transbordo,4509,,098C09
2020-11-15,2020-11-15,05:57:06,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,502100,Transbordo,4116,,066C05
2020-11-15,2020-11-15,05:57:11,105,53084,411A05_TM|411A05_Br. Viï¿½el Mar,1030,740,504368,Transbordo,4509,,411A05
2020-11-15,2020-11-15,05:57:17,105,41038,119C05_GM|119C05 - Coliseo El Salitre,320,C101,502094,Transbordo,3192,,119C05
2020-11-15,2020-11-15,05:57:20,105,30912,116A06_GM|116A06 - Br Ortezal,117,674,507014,Transbordo,4193,,116A06
2020-11-15,2020-11-15,05:57:27,105,42900,052A06_GM|052A06,658,TC6,504388,Transbordo,2348,,052A06
2020-11-15,2020-11-15,05:57:29,105,44514,298B01_CE,195,C25,507066,Transbordo,4679,,298B01
2020-11-15,2020-11-15,05:57:29,105,30977,040A12_GM|040A12 - IED Miguel de Cervantes,938,614,504279,Viaje Inicial,4067,,040A12
2020-11-15,2020-11-15,05:57:31,105,3175,117A12,385,539,507053,Transbordo,4361,,117A12
2020-11-15,2020-11-15,05:57:33,105,44514,298B01_CE,195,C25,507066,Transbordo,4679,,298B01
2020-11-15,2020-11-15,05:57:34,105,3175,117A12,385,539,507053,Transbordo,4361,,117A12
2020-11-15,2020-11-15,05:57:35,105,34320,279A12_GM|279A12 - Los Molinos I Sector,938,614,504271,Transbordo,4067,,279A12
2020-11-15,2020-11-15,05:57:37,105,30977,040A12_GM|040A12 - IED Miguel de Cervantes,938,614,504279,Transbordo,4067,,040A12
2020-11-15,2020-11-15,05:57:38,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,504381,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:57:38,105,3175,117A12,385,539,507053,Transbordo,4361,,117A12
2020-11-15,2020-11-15,05:57:40,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502101,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,05:57:42,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,504381,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:57:43,105,30611,003A10|003A10_MC,154,802,504305,Viaje Inicial,3852,,003A10
2020-11-15,2020-11-15,05:57:44,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502101,Viaje Inicial,3122,,014C09
2020-11-15,2020-11-15,05:57:46,105,29279,060A05_GC|060A05 - Defensa Civil Santa Helenita,945,466_GM,507092,Transbordo,4369,,060A05
2020-11-15,2020-11-15,05:57:48,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,504381,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:57:50,105,45654,014C09_GM|Br. Hipotecho Occidental.,383,806,502101,Transbordo,3122,,014C09
2020-11-15,2020-11-15,05:57:52,105,52443,110B05_TM|110B05_Br. Sabana del Dorado,1083,402,507030,Transbordo,4788,,110B05
2020-11-15,2020-11-15,05:57:53,105,50986,066B05_TM|066B05_Br. Los Laureles,281,577,504381,Transbordo,4178,,066B05
2020-11-15,2020-11-15,05:57:55,105,55475,176A13_TM|176A13_Br. La Gloria,1030,740,504355,Transbordo,4509,,176A13
2020-11-15,2020-11-15,05:57:56,105,50333,360A12_GM|Estacion Country Sur_360A12,938,614,504333,Viaje Inicial,4066,,360A12
2020-11-15,2020-11-15,05:58:01,105,27720,174A05_GM|Pq. Pï¿½blico Plazuelas del Virrey-174A05,384,SE14,507104,Transbordo,3833,,174A05
2020-11-15,2020-11-15,05:58:04,105,52443,110B05_TM|110B05_Br. Sabana del Dorado,1083,402,507030,Transbordo,4788,,110B05
2020-11-15,2020-11-15,05:58:10,105,30982,030A12_GM|030A12 - Br. Santa Marta,117,674,507025,Transbordo,4192,,030A12
2020-11-15,2020-11-15,05:58:10,105,29805,136A02_GM.|136A02 C.C. Iserra 100,976,801_GM,504109,Viaje Inicial,4116,,136A02
2020-11-15,2020-11-15,05:58:11,105,45896,001B00_CE|001B00_,118,403A,502103,Transbordo,3128,,001B00
2020-11-15,2020-11-15,05:58:14,105,45656,205C08_GM|Pq. Mundo Aventura,383,806,502101,Viaje Inicial,3122,,205C08
2020-11-15,2020-11-15,05:58:15,105,2769,382A06_GM|382A06 - CAC (Centro Administrativo de Carga),281,577,504360,Transbordo,4178,,382A06
2020-11-15,2020-11-15,05:58:17,105,45896,001B00_CE|001B00_,118,403A,502103,Viaje Inicial,3128,,001B00
2020-11-15,2020-11-15,05:58:17,105,27721,173A05_GM|Br. ï¿½amos - 173A05,384,SE14,507104,Transbordo,3833,,173A05
2020-11-15,2020-11-15,05:58:18,105,40986,126D06_GM|126D06 - Av. Cll 17,963,SE6_GM,504149,Transbordo,4052,,126D06
2020-11-15,2020-11-15,05:58:19,105,45009,180C05_GM|Br. Palo Blanco - 180C05,103,37,502147,Transbordo,2815,,180C05
2020-11-15,2020-11-15,05:58:22,105,45896,001B00_CE|001B00_,118,403A,502103,Viaje Inicial,3128,,001B00
2020-11-15,2020-11-15,05:58:22,105,45719,126B05_GM|Avenida Calle 68 (Avenida Calle 72),154,802,504311,Viaje Inicial,3853,,126B05
2020-11-15,2020-11-15,05:58:24,105,36726,129A05_GM|129A05 - Br Normandï¿½AC 53,383,806,504359,Transbordo,3123,,129A05
2020-11-15,2020-11-15,05:58:24,105,40986,126D06_GM|126D06 - Av. Cll 17,963,SE6_GM,504149,Transbordo,4052,,126D06
2020-11-15,2020-11-15,05:58:29,105,48657,010B12_GM|C.C. Altavista_010B12,117,674,507025,Transbordo,4192,,010B12
2020-11-15,2020-11-15,05:58:45,105,594,019A12_TZ|019A12,385,539,507053,Transbordo,4361,,019A12
2020-11-15,2020-11-15,05:58:48,105,19,074A06_GM|074A06 - Portal Eldorado Este,74,12,502008,Transbordo,4180,,074A06
2020-11-15,2020-11-15,05:58:49,105,594,019A12_TZ|019A12,385,539,507053,Transbordo,4361,,019A12
2020-11-15,2020-11-15,05:58:50,105,37925,075A04_GM|075A04 - Br. Autopista Medell,385,539,507012,Transbordo,4362,,075A04
2020-11-15,2020-11-15,05:58:54,105,52370,070B05_TM|070B05_Br. Sabana del Dorado,1083,402,507030,Transbordo,4788,,070B05
2020-11-15,2020-11-15,05:58:55,105,27711,111A05_GM|111A05 - U.M. Emaus Hospital Engativ,384,SE14,507105,Transbordo,3833,,111A05
2020-11-15,2020-11-15,05:58:59,105,52370,070B05_TM|070B05_Br. Sabana del Dorado,1083,402,507030,Transbordo,4788,,070B05
2020-11-15,2020-11-15,05:58:59,105,28075,003A04_GM|003A04 - Br. Doce de octubre,74,12,502069,Transbordo,4180,,003A04
2020-11-15,2020-11-15,05:59:00,105,27711,111A05_GM|111A05 - U.M. Emaus Hospital Engativ,384,SE14,507105,Transbordo,3833,,111A05
2020-11-15,2020-11-15,05:59:03,105,52853,260A05_TM|260A05_Br. San Antonio Engativ,1103,SE10,502055,Transbordo,4885,,260A05
2020-11-15,2020-11-15,05:59:07,105,41051,190D06_GM|190D06 - Br. Montevideo,963,SE6_GM,504192,Transbordo,4052,,190D06
2020-11-15,2020-11-15,05:59:09,105,52853,260A05_TM|260A05_Br. San Antonio Engativ,1103,SE10,502055,Transbordo,4885,,260A05
2020-11-15,2020-11-15,05:59:11,105,29310,389A05_GM|Br Florida Blanca_389A05,117,674,507016,Transbordo,4193,,389A05
2020-11-15,2020-11-15,05:59:11,105,50305,206A06_GM|Br. Franco_206A06,938,614,504137,Transbordo,4066,,206A06
2020-11-15,2020-11-15,05:59:11,105,31740,218A00_GM|218A00 - Br. Chicï¿½rte II Sector,945,466_GM,507004,Viaje Inicial,4369,,218A00
2020-11-15,2020-11-15,05:59:12,105,2770,383A06_GM2|383A06 - Aeronï¿½ica civ,281,577,504360,Transbordo,4178,,383A06
2020-11-15,2020-11-15,05:59:14,105,56972,321B01_TM|321B01_Br. El Redil,1083,402,507000,Transbordo,4788,,321B01
2020-11-15,2020-11-15,05:59:15,105,45012,182C05_GM|Br. La Estrada - 182C05,8,128,504188,Transbordo,3791,,182C05
2020-11-15,2020-11-15,05:59:20,105,47709,417A05|417A05 - Br. Engativï¿½ona Urbana,154,802,504214,Transbordo,3852,,417A05
2020-11-15,2020-11-15,05:59:21,105,30978,038A12_GM|C.C. Santa Librada_038A12,938,614,504279,Transbordo,4067,,038A12
2020-11-15,2020-11-15,05:59:27,105,30653,001A11|001A11_MC,154,802,504305,Transbordo,3852,,001A11
2020-11-15,2020-11-15,05:59:29,105,52680,177D05_TM|177D05_Avenida Ciudad de Cali,1062,E25,504147,Transbordo,4886,,177D05
2020-11-15,2020-11-15,05:59:32,105,31729,083A05_GM|083A05 -,395,Z7,504005,Transbordo,4718,,083A05
2020-11-15,2020-11-15,05:59:36,105,37926,078A04_GM|078A04 - Br. Santa Mar,385,539,507012,Viaje Inicial,4362,,078A04
2020-11-15,2020-11-15,05:59:40,105,36009,440A05_GM|Br. El Palmar_440A05,103,37,502091,Transbordo,2815,,440A05
2020-11-15,2020-11-15,05:59:40,105,55302,089A13_TM|089A13_Br. La Gloria Oriental,1030,740,504355,Transbordo,4509,,089A13
2020-11-15,2020-11-15,05:59:42,105,55302,089A13_TM|089A13_Br. La Gloria Oriental,1030,740,504355,Transbordo,4509,,089A13
2020-11-15,2020-11-15,05:59:42,105,41134,371A10_GM|371A10,384,SE14,507026,Viaje Inicial,3833,,371A10
2020-11-15,2020-11-15,05:59:42,105,28092,162A00_GM|Partido Conservador Colombiano - 162A00,8,128,504429,Viaje Inicial,3791,,162A00
2020-11-15,2020-11-15,05:59:47,105,55302,089A13_TM|089A13_Br. La Gloria Oriental,1030,740,504355,Transbordo,4509,,089A13
2020-11-15,2020-11-15,05:59:55,105,55302,089A13_TM|089A13_Br. La Gloria Oriental,1030,740,504355,Transbordo,4509,,089A13
2020-11-15,2020-11-15,05:59:55,105,50987,066C05_TM|066C05_Br. Los Laureles,1083,402,507030,Transbordo,4788,,066C05
2020-11-15,2020-11-15,05:59:59,105,50987,066C05_TM|066C05_Br. Los Laureles,1083,402,507030,Transbordo,4788,,066C05
2020-11-15,2020-11-15,05:59:59,105,29368,416A00_ET|416A00,117,674,507017,Transbordo,4192,,416A00
2020-11-15,2020-11-15,06:00:03,105,50987,066C05_TM|066C05_Br. Los Laureles,1083,402,507030,Transbordo,4788,,066C05
2020-11-15,2020-11-15,06:00:04,105,36731,135A06_GM|135A06 -,154,802,504277,Transbordo,3852,,135A06
2020-11-15,2020-11-15,06:00:05,105,50987,066C05_TM|066C05_Br. Los Laureles,1083,402,507030,Transbordo,4788,,066C05
2020-11-15,2020-11-15,06:00:05,105,45006,179B05_GM|Br. Boyac,945,466_GM,507092,Transbordo,4369,,179B05
2020-11-15,2020-11-15,06:00:09,105,50987,066C05_TM|066C05_Br. Los Laureles,1083,402,507030,Transbordo,4788,,066C05
2020-11-15,2020-11-15,06:00:09,105,45015,183C05_GM|Br. Ferias - 183C05,8,128,504188,Viaje Inicial,3791,,183C05
2020-11-15,2020-11-15,06:00:11,105,27721,173A05_GM|Br. ï¿½amos - 173A05,384,SE14,507104,Transbordo,3833,,173A05
2020-11-15,2020-11-15,06:00:21,105,29310,389A05_GM|Br Florida Blanca_389A05,117,674,507016,Transbordo,4193,,389A05
2020-11-15,2020-11-15,06:00:23,105,47377,031B10_GM,281,577,504366,Transbordo,4177,,031B10
2020-11-15,2020-11-15,06:00:28,105,52933,313A05_TM|313A05_FETA,1029,17-1,504198,Transbordo,4497,,313A05
2020-11-15,2020-11-15,06:00:32,105,41044,115C05_GM|115C05 - Av. Cll 26,320,C101,502094,Transbordo,3192,,115C05
2020-11-15,2020-11-15,06:00:35,105,44999,177D05_GM|Avenida Ciudad de Cali - 177D05,118,403A,502109,Transbordo,3128,,177D05
2020-11-15,2020-11-15,06:00:38,105,30653,001A11|001A11_MC,385,539,507011,Transbordo,4362,,001A11
2020-11-15,2020-11-15,06:00:40,105,29811,001A03_CE|001A03 - Br Julio Florez Kr 66,976,801_GM,504109,Transbordo,4116,,001A03
2020-11-15,2020-11-15,06:00:41,105,27713,110A05_GM|110A05 - Br. Sabana del Dorado,384,SE14,507105,Transbordo,3833,,110A05
2020-11-15,2020-11-15,06:00:42,105,48096,433A06_GM|IED Costa Rica_433A06,74,12,502003,Transbordo,4180,,433A06
2020-11-15,2020-11-15,06:00:43,105,30653,001A11|001A11_MC,385,539,507011,Viaje Inicial,4362,,001A11
2020-11-15,2020-11-15,06:00:44,105,27713,110A05_GM|110A05 - Br. Sabana del Dorado,384,SE14,507105,Transbordo,3833,,110A05
2020-11-15,2020-11-15,06:00:46,105,48096,433A06_GM|IED Costa Rica_433A06,74,12,502003,Transbordo,4180,,433A06
2020-11-15,2020-11-15,06:00:49,105,30614,418A11|418A11_MC,154,802,504305,Viaje Inicial,3852,,418A11
2020-11-15,2020-11-15,06:00:52,105,29310,389A05_GM|Br Florida Blanca_389A05,102,142,502127,Transbordo,3400,,389A05
2020-11-15,2020-11-15,06:00:52,105,3175,117A12,154,802,504224,Transbordo,3853,,117A12
2020-11-15,2020-11-15,06:01:02,105,2771,376A06_GM|376A06 - Estaciï¿½ormandia,74,12,502008,Transbordo,4180,,376A06
2020-11-15,2020-11-15,06:01:04,105,50417,375B06_TM|375B06_Estaciï¿½v. Rojas,1029,17-1,504345,Viaje Inicial,4497,,375B06
2020-11-15,2020-11-15,06:01:04,105,28073,119A04_GM|119A04 - Br. San Fernando Occidental,74,12,502069,Transbordo,4180,,119A04
2020-11-15,2020-11-15,06:01:06,105,44907,116B04_GM|Br. Bonanza - 116B04,154,802,504311,Viaje Inicial,3853,,116B04
2020-11-15,2020-11-15,06:01:06,105,44420,220B00_GM|Parque de la 93,945,466_GM,507004,Transbordo,4369,,220B00
2020-11-15,2020-11-15,06:01:10,105,29469,222A05_GM|LA ESPERANZA_222A05,383,806,502120,Transbordo,3123,,222A05
2020-11-15,2020-11-15,06:01:13,105,42715,395A12_TZ.|395A12 - Br. Callejon Santa Barbara,320,C101,502118,Transbordo,3193,,395A12
2020-11-15,2020-11-15,06:01:13,105,29469,222A05_GM|LA ESPERANZA_222A05,383,806,502120,Transbordo,3123,,222A05
2020-11-15,2020-11-15,06:01:14,105,50426,377C05_TM|377C05_Aeropuerto Eldorado,1057,P500,504346,Transbordo,4646,,377C05
2020-11-15,2020-11-15,06:01:16,105,50677,464A00_GM|Eje Ambienta_464A00,975,135_GM,500006,Viaje Inicial,4101,,464A00
2020-11-15,2020-11-15,06:01:17,105,55200,018A13_TM|018A13_Cl 41 A Bis Sur,1030,740,504355,Transbordo,4509,,018A13
2020-11-15,2020-11-15,06:01:18,105,27687,242A05 _GM|242A05 - Br Marandï¿½ Cl  67,976,801_GM,502100,Transbordo,4116,,242A05
2020-11-15,2020-11-15,06:01:19,105,29469,222A05_GM|LA ESPERANZA_222A05,383,806,502120,Viaje Inicial,3123,,222A05
2020-11-15,2020-11-15,06:01:21,105,55200,018A13_TM|018A13_Cl 41 A Bis Sur,1030,740,504355,Transbordo,4509,,018A13
2020-11-15,2020-11-15,06:01:21,105,46959,321B00_TZ|321B00_Estaciï¿½icaurte,117,674,507014,Transbordo,4193,,321B00
2020-11-15,2020-11-15,06:01:21,105,44919,122C04_GM|Br. Florencia - 122C04,320,C101,502097,Viaje Inicial,3193,,122C04
2020-11-15,2020-11-15,06:01:21,105,27687,242A05 _GM|242A05 - Br Marandï¿½ Cl  67,976,801_GM,502100,Transbordo,4116,,242A05
2020-11-15,2020-11-15,06:01:24,105,55200,018A13_TM|018A13_Cl 41 A Bis Sur,1030,740,504355,Transbordo,4509,,018A13
2020-11-15,2020-11-15,06:01:24,105,36928,258A01_ce|258A01,195,C25,507066,Viaje Inicial,4679,,258A01
2020-11-15,2020-11-15,06:01:24,105,28100,226A04_GM|Ballistic Tecnology - 226A04,8,128,504188,Transbordo,3791,,226A04
2020-11-15,2020-11-15,06:01:25,105,33550,290A13_CE|290A13 - Cartagena,963,SE6_GM,504314,Transbordo,4052,,290A13
2020-11-15,2020-11-15,06:01:25,105,27687,242A05 _GM|242A05 - Br Marandï¿½ Cl  67,976,801_GM,502100,Transbordo,4116,,242A05
2020-11-15,2020-11-15,06:01:28,105,2901,109A04_ET|109A04_Avenida Chile,385,539,507012,Transbordo,4362,,109A04
2020-11-15,2020-11-15,06:01:28,105,33550,290A13_CE|290A13 - Cartagena,963,SE6_GM,504314,Transbordo,4052,,290A13
2020-11-15,2020-11-15,06:01:31,105,2901,109A04_ET|109A04_Avenida Chile,385,539,507012,Viaje Inicial,4362,,109A04
2020-11-15,2020-11-15,06:01:32,105,47166,168B01_GM|C.C. Hacienda Santa Bï¿½ara_168B01,118,403A,504257,Transbordo,3128,,168B01
2020-11-15,2020-11-15,06:01:33,105,53244,002A12_TM|002A12_ San Josï¿½ur,1132,950,504014,Transbordo,4981,,002A12
2020-11-15,2020-11-15,06:01:37,105,52444,111A05_TM|111A05_Unidad Mï¿½ca Emaï¿½s Hospital Engativ,1083,402,507097,Viaje Inicial,4788,,111A05
2020-11-15,2020-11-15,06:01:41,105,52362,064A05_TM|064A05_Br. Bonaire,1083,402,507030,Viaje Inicial,4788,,064A05
2020-11-15,2020-11-15,06:01:41,105,42304,066B05_GM|066B05 - Br Los Laureles Kr 113B,384,SE14,507105,Transbordo,3833,,066B05
2020-11-15,2020-11-15,06:01:42,105,52444,111A05_TM|111A05_Unidad Mï¿½ca Emaï¿½s Hospital Engativ,1083,402,507097,Transbordo,4788,,111A05
2020-11-15,2020-11-15,06:01:49,105,30496,130A06_GM|130A06 - Imprenta Nacional de Colombia,963,SE6_GM,504149,Viaje Inicial,4052,,130A06
2020-11-15,2020-11-15,06:01:52,105,37207,343A08_MC|343A08,538,576.,502117,Transbordo,3596,,343A08
2020-11-15,2020-11-15,06:01:55,105,42715,395A12_TZ.|395A12 - Br. Callejon Santa Barbara,383,806,502098,Transbordo,3122,,395A12
2020-11-15,2020-11-15,06:01:57,105,52689,180C05_TM|180C05_Br. Palo Blanco,1103,SE10,502053,Transbordo,4885,,180C05
2020-11-15,2020-11-15,06:02:01,105,36010,441A05_GM,103,37,502091,Transbordo,2815,,441A05
2020-11-15,2020-11-15,06:02:03,105,48444,204B05|Br. San Antonio Engativï¿½04B05,281,577,504381,Transbordo,4178,,204B05
2020-11-15,2020-11-15,06:02:08,105,48444,204B05|Br. San Antonio Engativï¿½04B05,281,577,504381,Transbordo,4178,,204B05
2020-11-15,2020-11-15,06:02:09,105,41057,095D07_GM|095D07 - Br Lusitania,963,SE6_GM,504192,Transbordo,4052,,095D07
2020-11-15,2020-11-15,06:02:09,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,502100,Transbordo,4116,,255A05
2020-11-15,2020-11-15,06:02:10,105,29388,076A00_GM|076A00 - Br Santa Teresita,975,135_GM,500023,Viaje Inicial,4101,,076A00
2020-11-15,2020-11-15,06:02:13,105,48444,204B05|Br. San Antonio Engativï¿½04B05,281,577,504381,Transbordo,4178,,204B05
2020-11-15,2020-11-15,06:02:13,105,28124,362A00_GM|C.C. Galerï¿½ Cl 52 - 362A00,8,128,504199,Transbordo,3791,,362A00
2020-11-15,2020-11-15,06:02:14,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,502100,Transbordo,4116,,255A05
2020-11-15,2020-11-15,06:02:15,105,39542,472A13_GM|472A13,963,SE6_GM,504314,Transbordo,4052,,472A13
2020-11-15,2020-11-15,06:02:16,105,57307,216A00_TM|216A00_Universidad Militar Nueva Granada,1083,402,507001,Viaje Inicial,4788,,216A00
2020-11-15,2020-11-15,06:02:16,105,36010,441A05_GM,118,403A,502133,Transbordo,3128,,441A05
2020-11-15,2020-11-15,06:02:17,105,50341,067A12_GM|Cai Lomas_067A12,938,614,504271,Transbordo,4067,,067A12
2020-11-15,2020-11-15,06:02:18,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,976,801_GM,502100,Transbordo,4116,,255A05
2020-11-15,2020-11-15,06:02:19,105,57307,216A00_TM|216A00_Universidad Militar Nueva Granada,1083,402,507001,Viaje Inicial,4788,,216A00
